492	174	930
451	124	46
451	124	85
451	125	131
452	126	183
453	128	238
454	131	294
456	134	351
458	137	408
460	141	466
463	146	523
466	151	581
470	157	639
474	163	697
478	170	755
483	177	814
488	184	872
494	192	930
454	164	54
454	165	90
454	165	134
455	166	185
456	168	239
457	170	295
459	172	352
461	175	409
463	178	466
466	181	524
469	186	582
473	190	640
477	195	698
481	201	756
486	207	814
491	213	872
496	220	930
459	214	64
459	215	97
459	215	139
460	216	189
461	217	242
462	218	297
464	220	354
466	222	410
468	224	468
471	227	525
474	231	583
477	234	641
481	238	699
485	243	757
490	247	815
495	253	873
501	258	931
466	269	78
466	269	107
466	270	146
467	270	194
468	271	246
469	272	301
471	273	356
473	275	413
475	277	469
477	279	527
481	282	584
484	285	642
488	288	700
492	292	758
497	295	816
502	300	874
507	304	932
475	326	93
475	327	119
475	327	155
476	327	201
477	328	251
478	329	305
480	330	360
481	331	415
484	333	472
486	335	529
489	337	586
493	339	644
496	342	701
500	345	759
505	348	817
510	351	875
515	355	933
486	385	110
486	385	133
487	386	166
487	386	209
488	387	258
489	387	310
491	388	364
493	389	419
495	391	475
497	392	531
500	394	588
503	396	646
507	398	703
511	400	761
515	403	818
520	406	876
525	409	934
499	445	127
500	445	148
500	445	178
501	446	219
501	446	266
502	447	316
504	448	369
506	448	423
508	450	479
510	451	535
513	452	591
516	454	648
520	456	705
524	458	763
528	460	820
532	463	878
537	465	935
515	506	146
515	506	164
515	506	192
516	506	230
517	507	275
518	507	323
519	508	375
521	508	429
523	509	483
525	510	539
528	512	595
531	513	651
534	515	708
538	516	765
542	518	822
547	521	880
551	523	937
532	567	165
532	567	181
533	567	206
533	567	242
534	567	284
535	568	332
536	568	382
538	569	434
540	570	488
542	571	543
545	572	599
548	573	655
551	574	711
554	576	768
558	578	825
563	579	882
567	581	940
551	628	184
551	628	199
552	628	222
552	628	255
553	628	295
554	629	341
555	629	390
557	630	441
559	631	494
561	631	548
563	632	603
566	633	659
569	635	715
573	636	771
576	637	828
581	639	885
585	641	942
572	689	204
572	689	217
572	689	238
573	689	269
574	690	307
575	690	351
576	690	399
577	691	449
579	692	501
581	692	554
584	693	608
586	694	663
589	695	719
592	696	775
596	698	831
600	699	888
604	701	945
594	751	224
594	751	236
595	751	255
595	751	284
596	751	320
597	751	362
598	752	408
599	752	457
601	753	508
603	754	560
605	754	614
608	755	668
611	756	723
614	757	779
617	758	835
621	760	891
625	761	948
618	812	244
618	812	255
618	812	273
619	813	300
619	813	334
620	813	374
621	813	418
623	814	466
624	814	516
626	815	567
628	816	620
631	816	674
634	817	728
637	818	784
640	819	839
643	820	895
647	822	952
643	874	264
643	874	274
643	874	291
644	874	316
644	874	348
645	875	386
646	875	429
647	875	475
649	876	524
651	876	575
653	877	627
655	878	680
658	879	734
661	879	789
664	880	844
667	881	899
671	883	955
669	936	285
669	936	294
669	936	309
670	936	333
670	936	363
671	936	400
672	937	441
673	937	486
675	938	533
676	938	583
678	939	634
680	939	686
683	940	740
686	941	794
689	942	849
692	943	904
696	944	960
696	998	305
696	998	313
696	998	328
696	998	350
697	998	379
698	998	414
699	999	453
700	999	497
701	999	543
703	1000	592
705	1000	642
707	1001	694
709	1002	746
712	1002	800
715	1003	854
718	1004	909
721	1005	964
506	112	53
506	112	89
507	113	134
507	114	185
508	116	239
509	119	295
511	122	352
512	126	409
514	130	466
517	135	524
519	141	582
523	147	640
526	154	698
530	161	756
534	168	814
539	176	872
544	184	930
508	138	57
508	138	92
508	139	136
509	140	186
509	141	240
511	144	296
512	146	352
514	149	409
516	153	467
518	158	524
521	162	582
524	168	640
527	173	698
531	180	756
535	186	814
540	193	872
545	201	930
510	175	63
510	175	96
511	176	139
511	177	189
512	178	242
513	180	297
515	182	353
516	184	410
518	187	468
521	191	525
523	195	583
526	199	641
530	204	698
534	209	756
538	215	815
542	221	873
547	227	931
514	222	73
515	222	103
515	223	144
516	224	192
516	225	245
517	226	299
519	228	355
520	230	412
523	232	469
525	235	526
528	238	584
531	241	641
534	245	699
538	250	757
542	254	815
546	259	873
551	265	931
520	275	85
521	275	113
521	276	151
522	276	197
522	277	249
523	278	303
525	279	358
526	281	414
528	283	471
531	285	528
533	288	585
536	291	643
540	294	700
543	297	758
547	301	816
552	305	874
557	309	932
528	331	99
529	331	124
529	332	159
529	332	204
530	333	254
531	334	307
533	335	361
534	336	417
536	338	473
538	339	530
541	341	587
544	344	644
547	346	702
551	349	759
555	352	817
559	356	875
564	359	933
538	389	115
538	389	137
539	390	170
539	390	212
540	391	260
541	391	312
542	392	365
544	393	420
546	395	476
548	396	532
551	398	589
554	400	646
557	402	704
560	404	761
564	407	819
568	410	877
573	413	934
550	449	132
550	449	152
550	449	182
551	449	222
552	450	268
553	450	318
554	451	371
556	452	425
557	453	480
560	454	536
562	456	592
565	457	649
568	459	706
572	461	763
575	463	821
579	466	878
584	468	936
564	509	150
564	509	168
564	509	195
565	509	232
565	509	277
566	510	325
568	511	377
569	511	430
571	512	484
573	513	540
575	515	595
578	516	652
581	518	709
585	519	766
588	521	823
592	523	880
597	526	938
579	569	169
579	569	184
580	569	209
580	569	244
581	570	287
582	570	333
583	571	384
584	571	436
586	572	489
588	573	544
591	574	599
593	575	655
596	577	712
599	578	768
603	580	825
607	582	883
611	584	940
596	630	188
597	630	202
597	630	225
597	630	257
598	631	297
599	631	343
600	631	391
601	632	442
603	633	495
605	634	549
607	634	604
610	636	659
613	637	715
616	638	772
619	640	828
623	641	885
627	643	942
615	691	207
615	691	220
616	691	241
616	691	271
617	692	309
618	692	353
619	692	400
620	693	450
622	694	502
624	694	555
626	695	609
628	696	664
631	697	719
634	698	775
637	700	832
641	701	888
645	703	945
636	752	227
636	752	238
636	752	258
636	753	286
637	753	322
638	753	364
639	754	409
640	754	458
642	755	509
644	755	561
646	756	615
648	757	669
651	758	724
654	759	780
657	760	836
660	761	892
664	763	948
657	814	247
658	814	257
658	814	275
658	814	302
659	814	336
660	815	375
661	815	420
662	815	467
663	816	517
665	816	568
667	817	621
669	818	674
672	819	729
675	820	784
678	821	840
681	822	896
685	823	952
680	875	267
681	875	276
681	876	293
681	876	318
682	876	350
683	876	388
684	876	431
685	877	477
686	877	525
688	878	576
690	878	627
692	879	681
694	880	734
697	881	789
700	882	844
703	883	900
707	884	956
705	937	287
705	937	296
705	937	311
705	937	334
706	938	365
707	938	401
708	938	442
709	938	487
710	939	534
712	939	584
714	940	635
716	941	687
718	941	740
720	942	795
723	943	849
726	944	904
730	945	960
730	999	307
730	999	315
730	999	330
731	999	351
731	999	380
732	1000	415
733	1000	455
734	1000	498
735	1000	544
737	1001	592
738	1001	643
740	1002	694
743	1003	747
745	1003	800
748	1004	855
751	1005	909
754	1006	965
563	129	64
563	129	97
564	130	139
564	131	189
565	133	242
566	135	297
567	138	354
569	141	410
570	145	468
572	150	525
575	155	583
578	160	641
581	166	699
584	173	757
588	180	815
592	187	873
596	195	931
564	152	67
565	152	99
565	153	141
565	154	190
566	155	243
567	157	298
568	160	354
570	163	411
572	166	468
574	170	525
576	175	583
579	179	641
582	185	699
585	191	757
589	197	815
593	203	873
597	210	931
567	186	73
567	186	104
567	187	144
568	188	192
568	189	245
569	191	299
571	193	355
572	195	412
574	198	469
576	201	526
578	205	584
581	209	641
584	214	699
587	219	757
591	224	815
595	230	873
599	236	931
570	231	82
571	231	110
571	232	149
571	232	196
572	233	248
573	235	302
574	236	357
576	238	413
577	240	470
580	243	527
582	246	585
585	249	642
588	253	700
591	257	758
595	262	816
599	267	874
603	272	932
576	282	93
576	282	119
576	283	155
577	283	201
577	284	252
578	285	305
579	286	360
581	288	415
583	290	472
585	292	529
587	294	586
590	297	644
593	300	701
596	304	759
600	307	817
604	311	875
608	316	933
583	337	106
583	337	130
583	337	164
584	338	208
584	338	257
585	339	309
586	340	363
588	342	418
590	343	474
592	345	531
594	347	588
597	349	645
599	352	703
603	354	760
606	358	818
610	361	876
614	365	934
591	394	121
592	394	142
592	394	174
592	395	216
593	395	263
594	396	314
595	397	367
597	398	422
598	399	477
600	401	534
602	402	590
605	404	647
608	406	704
611	409	762
615	411	819
618	414	877
622	417	935
602	452	138
602	453	157
602	453	186
603	453	225
603	453	270
604	454	320
605	455	372
607	456	426
609	457	481
610	458	537
613	459	593
615	461	650
618	463	707
621	465	764
625	467	821
628	469	879
632	472	936
614	512	155
614	512	172
615	512	199
615	512	235
616	513	279
617	513	327
618	514	378
619	515	431
621	516	485
622	517	541
625	518	596
627	519	653
630	521	709
633	523	766
636	524	824
640	527	881
644	529	938
628	572	173
628	572	188
628	572	213
629	572	247
630	573	289
630	573	335
631	574	385
633	574	437
634	575	491
636	576	545
638	577	600
641	578	656
643	580	713
646	581	769
650	583	826
653	585	883
657	587	941
644	632	192
644	632	205
644	633	228
644	633	260
645	633	300
646	633	345
647	634	393
648	635	444
650	635	496
651	636	550
654	637	605
656	638	660
658	639	716
661	641	772
664	642	829
668	644	886
672	645	943
661	693	211
661	693	223
661	693	244
662	694	274
662	694	312
663	694	355
664	695	402
665	695	451
667	696	503
668	696	556
670	697	610
673	698	665
675	699	720
678	701	776
681	702	832
684	703	889
688	705	946
679	754	230
680	754	241
680	755	260
680	755	289
681	755	324
682	755	365
682	756	411
684	756	459
685	757	510
687	757	562
689	758	615
691	759	670
693	760	725
696	761	780
699	762	836
702	763	892
706	765	949
699	816	249
700	816	260
700	816	277
700	816	304
701	816	338
701	816	377
702	817	421
704	817	468
705	818	518
707	818	569
708	819	622
710	820	675
713	821	730
715	822	785
718	823	840
721	824	896
725	825	953
721	877	269
721	877	279
721	877	295
721	877	320
722	878	352
723	878	390
724	878	432
725	878	478
726	879	526
728	879	577
729	880	628
731	881	681
734	882	735
736	882	790
739	883	845
742	885	900
745	886	956
743	939	289
743	939	298
744	939	313
744	939	336
744	939	367
745	939	403
746	940	444
747	940	488
748	940	535
750	941	585
752	941	636
753	942	688
756	943	741
758	944	795
761	944	850
764	945	905
767	947	961
767	1000	309
767	1000	317
767	1000	332
768	1001	353
768	1001	382
769	1001	417
770	1001	456
771	1001	499
772	1002	545
773	1002	593
775	1003	644
777	1003	695
779	1004	748
781	1005	801
784	1006	855
786	1007	910
789	1008	965
620	146	75
620	146	105
620	147	145
621	148	193
622	149	246
622	151	300
624	154	356
625	157	412
626	161	469
628	165	526
630	169	584
633	174	642
636	180	699
639	186	757
642	192	815
646	199	873
649	206	931
621	166	78
621	167	107
622	167	147
622	168	194
623	170	246
624	171	301
625	174	356
626	176	413
628	179	470
629	183	527
632	187	584
634	192	642
637	197	700
640	202	758
643	208	816
647	214	874
651	221	932
623	198	83
623	198	111
624	199	150
624	200	197
625	201	248
626	202	302
627	204	357
628	206	414
630	209	470
631	212	527
634	216	585
636	220	642
639	224	700
642	229	758
645	234	816
649	239	874
652	245	932
627	241	91
627	241	117
627	241	154
627	242	200
628	243	251
629	244	304
630	245	359
631	247	415
633	250	472
635	252	529
637	255	586
639	258	643
642	262	701
645	266	759
648	270	817
652	275	874
656	280	932
631	290	101
631	290	126
632	290	161
632	291	205
633	292	255
634	293	307
635	294	362
636	295	417
638	297	473
639	299	530
641	302	587
644	304	645
646	307	702
649	311	760
653	314	817
656	318	875
660	322	933
637	343	114
638	343	136
638	344	169
638	344	211
639	345	260
640	345	311
641	346	365
642	348	420
644	349	476
645	351	532
648	353	589
650	355	646
652	358	703
655	360	761
659	363	819
662	367	876
666	370	934
645	399	128
645	399	148
646	399	179
646	400	219
647	400	266
648	401	316
649	402	369
650	403	424
651	404	479
653	406	535
655	407	591
657	409	648
660	411	705
663	414	763
666	416	820
670	419	878
673	422	936
655	457	144
655	457	162
655	457	190
655	457	228
656	458	273
657	458	323
658	459	374
659	460	428
661	461	483
662	462	538
664	464	594
667	465	651
669	467	708
672	469	765
675	471	822
678	474	879
682	476	937
666	516	160
666	516	177
666	516	203
666	516	239
667	516	282
668	517	330
669	518	380
670	518	433
672	519	487
673	520	542
675	522	598
677	523	654
680	524	710
683	526	767
686	528	824
689	530	882
693	532	939
678	575	178
678	575	193
679	575	217
679	576	251
680	576	292
680	576	338
681	577	387
683	578	439
684	578	492
686	579	546
688	580	601
690	582	657
692	583	713
695	584	770
698	586	827
701	588	884
705	590	941
692	635	196
692	635	209
693	635	231
693	636	263
694	636	302
694	636	347
695	637	395
697	637	445
698	638	498
700	639	551
701	640	606
704	641	661
706	642	717
709	643	773
711	645	830
715	647	887
718	648	944
708	696	214
708	696	227
708	696	247
709	696	277
709	696	314
710	697	357
711	697	403
712	698	453
713	698	504
715	699	557
717	700	611
719	701	666
721	702	721
724	703	777
727	704	833
730	706	890
733	707	946
725	757	233
725	757	245
725	757	263
726	757	291
726	757	327
727	757	368
728	758	413
729	758	461
730	759	511
732	760	563
734	760	617
736	761	671
738	762	726
740	763	781
743	764	837
746	766	893
749	767	950
744	818	253
744	818	263
744	818	280
744	818	306
745	818	340
745	818	379
746	819	423
747	819	470
749	820	519
750	820	570
752	821	623
754	822	676
756	823	731
758	824	786
761	825	841
764	826	897
767	827	953
763	879	272
763	879	282
764	879	298
764	879	322
764	879	354
765	880	391
766	880	434
767	880	479
768	881	528
770	881	578
771	882	629
773	883	682
775	883	736
778	884	791
780	885	846
783	886	901
786	888	957
784	940	292
784	940	301
785	940	316
785	941	339
785	941	369
786	941	405
787	941	445
788	942	490
789	942	537
790	943	586
792	943	637
794	944	689
796	944	742
798	945	796
801	946	851
803	947	906
806	948	961
806	1002	312
806	1002	320
807	1002	334
807	1002	355
807	1002	384
808	1002	418
809	1003	457
810	1003	500
811	1003	546
812	1004	595
814	1004	645
816	1005	696
818	1006	748
820	1006	802
822	1007	856
825	1008	911
828	1009	966
677	163	86
677	163	114
677	164	151
678	164	198
678	166	249
679	168	303
680	170	358
681	173	414
683	176	471
684	180	528
686	184	585
689	189	643
691	194	700
694	199	758
697	205	816
700	212	874
703	218	932
678	181	89
678	182	116
678	182	153
679	183	199
679	184	250
680	186	304
681	188	359
682	190	415
684	193	471
685	197	528
687	201	586
690	205	643
692	210	701
695	215	758
698	220	816
701	226	874
704	232	932
680	211	94
680	211	119
680	211	156
681	212	201
681	213	252
682	215	305
683	216	360
684	219	416
686	221	472
687	224	529
689	227	586
691	231	644
694	235	701
696	240	759
699	244	817
703	250	875
706	255	933
683	251	101
683	251	125
683	251	160
684	252	205
684	253	254
685	254	307
686	255	362
687	257	417
689	259	473
690	262	530
692	265	587
694	268	644
697	271	702
699	275	760
702	279	817
705	284	875
709	288	933
687	298	110
687	298	133
687	299	166
688	299	209
688	300	258
689	301	310
690	302	364
691	303	419
693	305	475
694	307	532
696	310	588
698	312	646
701	315	703
703	318	761
706	322	818
710	326	876
713	330	934
693	350	122
693	350	143
693	350	174
693	351	216
694	351	263
695	352	314
696	353	367
697	354	422
698	356	477
700	358	534
702	359	590
704	362	647
706	364	704
709	367	762
712	370	819
715	373	877
718	376	935
700	405	135
700	405	154
700	405	184
700	406	223
701	406	269
702	407	319
703	408	372
704	409	425
705	410	481
707	411	536
709	413	593
711	415	649
713	417	706
716	419	764
718	422	821
722	424	879
725	427	936
708	462	150
708	462	168
708	462	195
709	462	232
709	463	277
710	463	325
711	464	377
712	465	430
714	466	484
715	467	539
717	468	595
719	470	652
721	472	709
724	474	766
727	476	823
730	478	880
733	481	938
718	520	166
718	520	182
718	520	207
719	520	243
719	521	285
720	521	332
721	522	382
722	522	435
723	523	489
725	524	543
727	526	599
729	527	655
731	529	711
734	530	768
736	532	825
739	534	882
743	536	940
730	579	183
730	579	197
730	579	221
730	579	254
731	580	295
731	580	340
732	581	389
733	581	441
735	582	494
736	583	548
738	584	603
740	585	658
742	586	714
745	588	771
747	590	828
750	591	885
754	593	942
742	638	200
743	639	214
743	639	235
743	639	267
744	639	305
744	640	349
745	640	397
746	641	447
748	641	499
749	642	553
751	643	607
753	644	662
755	645	718
757	647	774
760	648	831
763	650	887
766	651	944
757	699	219
757	699	231
757	699	251
757	699	280
758	699	317
759	700	359
759	700	405
760	701	455
762	701	506
763	702	558
765	703	612
767	704	667
769	705	722
771	706	778
774	707	834
777	709	890
780	710	947
772	759	237
773	759	248
773	759	267
773	760	294
774	760	329
774	760	370
775	760	415
776	761	463
777	761	513
779	762	565
780	763	618
782	764	672
784	765	727
787	766	782
789	767	838
792	768	894
795	770	950
789	820	256
790	820	266
790	820	283
790	820	309
791	821	342
791	821	381
792	821	425
793	822	471
794	822	521
796	823	572
797	823	624
799	824	677
801	825	732
803	826	786
806	827	842
808	828	898
811	829	954
808	881	275
808	881	285
808	881	301
808	881	325
809	882	356
809	882	394
810	882	436
811	882	481
812	883	529
814	883	579
815	884	631
817	885	683
819	886	737
821	886	791
823	887	846
826	888	902
829	890	958
827	942	295
827	942	303
828	942	318
828	943	341
828	943	371
829	943	407
830	943	447
831	944	491
832	944	538
833	944	587
834	945	638
836	946	690
838	946	743
840	947	797
842	948	851
845	949	906
848	950	962
848	1004	315
848	1004	323
848	1004	336
849	1004	358
849	1004	386
850	1004	420
850	1005	459
851	1005	502
852	1005	548
853	1006	596
855	1006	646
857	1007	697
858	1007	749
860	1008	803
863	1009	857
865	1010	911
868	1011	967
734	180	97
734	180	122
734	180	158
735	181	203
735	183	253
736	184	306
737	186	361
738	189	416
739	192	473
741	195	529
742	199	587
744	203	644
747	208	702
749	213	759
752	219	817
755	225	875
758	231	933
735	197	100
735	197	124
735	197	160
736	198	204
736	199	254
737	201	307
738	203	361
739	205	417
740	208	473
742	211	530
743	214	587
745	218	644
748	223	702
750	228	760
753	233	817
756	238	875
759	244	933
737	224	104
737	224	128
737	225	162
737	225	206
738	226	256
739	228	308
739	229	362
740	231	418
742	234	474
743	236	531
745	239	588
747	243	645
749	247	702
752	251	760
754	256	818
757	261	876
760	266	933
739	262	110
739	262	133
740	262	167
740	263	210
741	264	258
741	265	310
742	266	364
743	268	419
744	270	475
746	272	532
748	275	589
750	278	646
752	281	703
754	285	761
757	289	818
760	293	876
763	298	934
743	307	119
743	307	141
743	308	173
744	308	214
744	309	262
745	310	313
746	311	367
747	312	421
748	314	477
750	316	533
751	318	590
753	321	647
755	323	704
758	327	762
761	330	819
763	334	877
767	338	935
748	357	130
748	358	150
748	358	180
749	358	220
749	359	267
750	360	317
751	361	370
752	362	424
753	363	479
755	365	535
756	367	592
758	369	649
760	371	706
763	374	763
765	377	820
768	380	878
771	383	936
754	411	143
755	411	161
755	411	189
755	412	228
756	412	273
756	413	322
757	414	374
758	415	428
759	416	482
761	417	538
763	419	594
765	421	651
767	423	707
769	425	765
772	428	822
774	430	879
778	433	937
762	467	157
762	467	174
763	467	200
763	468	237
763	468	280
764	469	328
765	469	379
766	470	432
767	471	486
769	472	541
770	474	597
772	475	653
774	477	710
776	479	767
779	481	824
782	483	881
785	486	939
771	524	172
771	524	187
772	525	212
772	525	247
772	525	288
773	526	335
774	526	385
775	527	437
776	528	490
778	529	545
779	530	600
781	532	656
783	533	712
785	535	769
788	537	826
791	539	883
794	541	940
782	583	188
782	583	202
782	583	225
782	583	258
783	584	298
783	584	343
784	585	392
785	585	443
786	586	495
788	587	549
789	588	604
791	589	660
793	590	716
796	592	772
798	594	829
801	595	885
804	597	943
793	642	206
794	642	218
794	642	240
794	642	270
795	643	308
795	643	352
796	644	399
797	644	449
798	645	501
800	646	554
801	647	608
803	648	663
805	649	719
807	650	775
810	652	831
812	653	888
815	655	945
807	702	223
807	702	235
807	702	255
807	702	283
808	702	320
808	703	362
809	703	408
810	704	456
811	704	507
813	705	560
814	706	613
816	707	668
818	708	723
820	709	779
822	710	835
825	712	891
828	713	948
821	762	241
821	762	252
821	762	270
822	762	298
822	763	332
823	763	372
824	763	417
824	764	464
826	764	514
827	765	566
828	766	619
830	766	673
832	767	728
834	768	783
836	770	839
839	771	895
842	772	951
837	823	260
837	823	270
837	823	287
837	823	312
838	823	345
838	823	384
839	824	427
840	824	473
841	825	522
843	825	573
844	826	625
846	827	678
847	827	733
850	828	787
852	830	843
854	831	898
857	832	955
854	883	279
854	883	288
854	884	304
854	884	328
855	884	359
855	884	396
856	884	438
857	885	483
858	885	531
859	886	580
861	886	632
862	887	684
864	888	738
866	889	792
868	890	847
871	891	903
874	892	958
872	944	298
872	944	307
872	945	321
873	945	344
873	945	373
874	945	409
874	945	449
875	946	493
876	946	540
877	947	589
879	947	639
880	948	691
882	949	744
884	949	798
886	950	852
889	951	907
891	952	963
891	1006	318
891	1006	325
892	1006	339
892	1006	360
892	1006	388
893	1006	422
893	1006	461
894	1007	504
895	1007	549
897	1008	597
898	1008	647
899	1009	698
901	1009	750
903	1010	804
905	1011	858
907	1012	912
910	1013	967
791	197	108
791	197	132
791	197	165
792	198	209
792	199	257
793	201	310
794	203	364
795	205	419
796	208	475
797	211	531
799	214	588
801	218	645
803	223	703
805	228	760
807	233	818
810	238	876
813	244	934
792	212	111
792	212	133
792	213	167
793	214	210
793	215	258
794	216	310
794	218	364
795	220	419
797	222	475
798	225	532
800	229	589
801	232	646
803	236	703
806	241	761
808	246	818
811	251	876
814	256	934
793	237	114
794	238	137
794	238	169
794	239	212
795	240	260
795	241	312
796	242	365
797	244	420
798	247	476
799	249	532
801	252	589
803	255	646
805	259	704
807	263	761
809	267	819
812	272	876
815	277	934
796	273	120
796	273	142
796	274	173
796	274	215
797	275	263
798	276	314
798	277	367
799	279	422
800	281	477
802	283	533
803	286	590
805	289	647
807	292	704
809	295	762
812	299	819
814	303	877
817	308	935
799	317	129
799	317	149
800	317	179
800	318	220
800	318	266
801	319	317
802	320	369
803	322	424
804	323	479
805	325	535
807	327	591
809	330	648
811	332	705
813	336	763
815	339	820
818	342	878
821	346	936
804	366	139
804	366	157
804	366	186
805	366	225
805	367	271
806	368	321
806	369	373
807	370	426
808	371	481
810	373	537
811	375	593
813	377	650
815	379	707
817	381	764
820	384	821
822	387	879
825	391	937
810	418	151
810	418	168
810	418	195
810	419	233
811	419	277
811	420	325
812	420	377
813	421	430
814	423	484
816	424	540
817	426	596
819	427	652
821	429	709
823	432	766
825	434	823
828	437	880
831	440	938
817	473	164
817	473	180
817	473	206
817	473	241
818	474	284
818	474	331
819	475	382
820	476	434
821	477	488
822	478	543
824	479	598
826	481	654
828	483	711
830	485	768
832	487	825
835	489	882
838	491	939
825	529	179
825	529	193
825	530	217
826	530	251
826	530	292
827	531	338
827	531	388
828	532	439
829	533	492
831	534	547
832	535	602
834	536	657
836	538	714
838	540	770
840	541	827
843	543	884
846	546	941
835	587	194
835	587	208
835	587	230
835	588	262
836	588	302
836	588	346
837	589	394
838	590	445
839	590	497
840	591	551
842	592	606
843	593	661
845	595	717
847	596	773
850	598	830
852	600	886
855	602	943
845	646	211
845	646	223
846	646	244
846	646	274
846	647	312
847	647	355
848	647	402
849	648	451
850	649	503
851	649	556
852	650	610
854	651	665
856	653	720
858	654	776
860	655	832
863	657	889
865	659	946
857	705	228
858	705	240
858	705	259
858	706	287
859	706	323
859	706	365
860	707	410
861	707	459
862	708	509
863	708	562
864	709	615
866	710	669
868	711	724
870	712	780
872	714	836
874	715	892
877	717	949
871	765	246
871	765	257
871	765	274
871	765	301
872	766	335
872	766	375
873	766	419
874	767	467
875	767	516
876	768	568
878	769	621
879	770	674
881	771	729
883	772	784
885	773	840
887	774	896
890	775	952
885	825	264
886	825	274
886	826	291
886	826	316
886	826	348
887	826	386
888	827	429
889	827	475
890	827	524
891	828	575
892	829	627
894	829	680
895	830	734
897	831	788
899	832	844
902	833	899
904	835	955
901	886	283
901	886	292
902	886	307
902	886	331
902	886	362
903	887	398
903	887	440
904	887	485
905	888	532
906	888	582
908	889	633
909	890	686
911	890	739
913	891	793
915	892	848
917	893	904
920	894	959
918	947	302
918	947	310
918	947	325
919	947	347
919	947	376
920	947	411
920	948	451
921	948	495
922	948	541
923	949	590
925	950	641
926	950	692
928	951	745
929	952	799
932	953	853
934	954	908
936	955	963
936	1008	321
936	1008	329
937	1008	342
937	1008	363
937	1008	391
938	1008	425
938	1009	463
939	1009	506
940	1009	551
941	1010	599
942	1010	648
944	1011	699
945	1012	752
947	1012	805
949	1013	859
951	1014	913
954	1015	968
848	214	120
848	214	141
848	214	173
849	215	214
849	216	262
850	217	313
850	219	367
851	221	421
852	224	477
854	227	533
855	230	590
857	234	647
859	238	704
861	242	762
863	247	819
865	252	877
868	258	935
849	228	122
849	228	143
849	229	174
849	229	216
850	230	263
850	232	314
851	233	367
852	235	422
853	237	477
854	240	534
856	243	590
857	247	647
859	250	704
861	255	762
864	259	819
866	264	877
869	269	935
850	251	125
850	252	146
850	252	177
851	253	217
851	253	265
852	255	315
853	256	368
853	258	423
854	260	478
856	262	534
857	265	591
859	268	648
861	272	705
863	276	762
865	280	820
867	284	877
870	289	935
852	285	131
853	285	150
853	286	180
853	286	221
853	287	267
854	288	317
855	289	370
856	291	424
857	293	479
858	295	535
859	297	592
861	300	649
863	303	706
865	306	763
867	310	820
869	314	878
872	318	936
856	327	138
856	327	157
856	327	186
856	328	225
857	328	271
857	329	320
858	330	372
859	332	426
860	333	481
861	335	537
862	337	593
864	339	650
866	342	707
868	345	764
870	348	821
873	352	879
875	355	937
860	374	148
860	374	165
860	374	193
860	375	231
861	375	275
861	376	324
862	377	376
863	378	429
864	379	484
865	381	539
867	383	595
868	385	651
870	387	708
872	390	765
874	392	823
877	395	880
879	399	938
865	425	159
865	425	175
865	426	202
866	426	238
866	426	281
867	427	329
867	428	380
868	429	432
869	430	487
870	431	542
872	433	597
873	434	653
875	436	710
877	439	767
879	441	824
882	444	881
884	446	939
872	479	172
872	479	187
872	479	212
872	480	246
873	480	288
873	481	335
874	481	385
875	482	437
876	483	490
877	484	545
878	486	600
880	487	656
882	489	712
884	491	769
886	493	826
888	495	883
891	497	940
879	535	186
879	535	200
879	535	223
880	535	256
880	536	296
881	536	342
881	537	390
882	537	442
883	538	494
884	539	548
886	541	603
887	542	659
889	543	715
891	545	771
893	547	828
896	549	885
898	551	942
888	592	201
888	592	214
888	592	236
888	592	267
889	593	305
889	593	349
890	594	397
891	594	447
892	595	499
893	596	553
895	597	607
896	598	662
898	599	718
900	601	774
902	603	831
904	604	887
907	606	944
898	650	217
898	650	229
898	650	249
898	651	279
899	651	316
899	651	358
900	652	404
901	652	454
902	653	505
903	654	558
904	655	612
906	656	666
908	657	722
910	658	777
912	660	834
914	661	890
916	663	947
909	709	233
909	709	245
909	709	264
910	709	291
910	710	327
911	710	368
911	710	413
912	711	461
913	712	511
914	712	563
916	713	617
917	714	671
919	715	726
921	716	781
923	717	837
925	719	893
927	720	950
922	769	251
922	769	261
922	769	279
922	769	305
922	769	339
923	769	378
924	770	422
924	770	469
925	771	518
927	771	570
928	772	622
929	773	676
931	774	730
933	775	785
935	776	841
937	777	897
939	779	953
935	829	269
935	829	278
935	829	295
936	829	319
936	829	351
937	829	389
937	830	432
938	830	478
939	831	526
940	831	576
941	832	628
943	833	681
944	833	735
946	834	790
948	835	845
950	837	900
953	838	956
950	889	287
950	889	296
950	889	311
950	889	334
951	889	365
951	889	401
952	890	442
953	890	487
954	891	534
955	891	584
956	892	635
957	892	687
959	893	741
961	894	795
963	895	849
965	896	905
967	897	960
966	949	306
966	949	314
966	949	328
966	950	350
967	950	379
967	950	414
968	950	454
968	951	497
969	951	543
970	952	592
972	952	642
973	953	694
975	953	746
976	954	800
978	955	854
980	956	909
983	957	964
983	1010	325
983	1010	332
983	1010	346
983	1010	366
983	1011	394
984	1011	427
985	1011	466
985	1011	508
986	1012	553
987	1012	600
988	1013	650
990	1013	701
991	1014	753
993	1015	806
995	1015	860
997	1016	914
999	1017	969
905	231	131
905	231	150
905	231	181
906	232	221
906	233	267
907	234	317
907	236	370
908	238	424
909	240	479
910	243	535
912	246	592
913	249	649
915	253	706
917	257	763
919	262	820
921	266	878
923	272	936
